name,min_A3,max_A3,min_D1,max_D1,min_D2,max_D2,min_D3,max_D3,min_D4,max_D4
Humanoid\m159_unified_prepared.obj,0.000000,3.136134,0.033655,0.512804,0.000000,0.999681,0.000000,0.103850,0.000000,0.003704
Humanoid\m160_unified_prepared.obj,0.000000,3.136055,0.044187,0.554796,0.000000,1.002242,0.000000,0.183414,0.000000,0.009961
Humanoid\m161_unified_prepared.obj,0.000000,3.134599,0.021650,0.518145,0.000000,0.999572,0.000000,0.123311,0.000000,0.005718
Humanoid\m162_unified_prepared.obj,0.000000,3.131308,0.033454,0.497708,0.000000,0.989983,0.000000,0.127356,0.000000,0.004988
Humanoid\m163_unified_prepared.obj,0.000000,3.135679,0.063319,0.518416,0.000000,1.005352,0.000000,0.097846,0.000000,0.004215
Humanoid\m164_unified_prepared.obj,0.000000,3.131123,0.038051,0.512774,0.000000,0.996040,0.000000,0.105947,0.000000,0.004960
Humanoid\m165_unified_prepared.obj,0.000000,3.138324,0.055261,0.512755,0.000000,1.005215,0.000000,0.112332,0.000000,0.005249
Humanoid\m166_unified_prepared.obj,0.000000,3.136082,0.058009,0.520987,0.000000,1.003924,0.000000,0.135692,0.000000,0.006641
Humanoid\m167_unified_prepared.obj,0.000000,3.132792,0.118893,0.522916,0.000000,1.003949,0.000000,0.187577,0.000000,0.016874
Humanoid\m168_unified_prepared.obj,0.000000,3.134013,0.026820,0.512501,0.000000,0.997046,0.000000,0.128058,0.000000,0.006190
Humanoid\m169_unified_prepared.obj,0.000000,3.131700,0.026784,0.547239,0.000000,0.995340,0.000000,0.092900,0.000000,0.003296
Humanoid\m170_unified_prepared.obj,0.000000,3.139452,0.009389,0.523791,0.000000,1.005270,0.000000,0.125746,0.000000,0.004964
Humanoid\m171_unified_prepared.obj,0.000000,3.136630,0.050962,0.580412,0.000000,1.001086,0.000000,0.151215,0.000000,0.006753
Humanoid\m172_unified_prepared.obj,0.000000,3.134095,0.014766,0.529046,0.000000,0.997042,0.000000,0.094877,0.000000,0.003860
Humanoid\m173_unified_prepared.obj,0.000000,3.136344,0.004167,0.530065,0.000000,0.998977,0.000000,0.092659,0.000000,0.003848
Humanoid\m174_unified_prepared.obj,0.000000,3.127819,0.059115,0.570655,0.000000,1.013625,0.000000,0.111921,0.000000,0.004851
Humanoid\m175_unified_prepared.obj,0.000000,3.137306,0.009500,0.512223,0.000000,0.999928,0.000000,0.156055,0.000000,0.008852
Humanoid\m176_unified_prepared.obj,0.000000,3.129922,0.015237,0.554253,0.000000,0.999672,0.000000,0.143875,0.000000,0.007747
Humanoid\m177_unified_prepared.obj,0.000000,3.136831,0.076158,0.522555,0.000000,1.005364,0.000000,0.132918,0.000000,0.007511
Humanoid\m178_unified_prepared.obj,0.000000,3.136384,0.054564,0.516885,0.000000,1.001131,0.000000,0.113207,0.000000,0.005014
Humanoid\m179_unified_prepared.obj,0.000000,3.138684,0.009037,0.563406,0.000000,1.005930,0.000000,0.144552,0.000000,0.006885
Humanoid\m180_unified_prepared.obj,0.000000,3.136598,0.002009,0.580009,0.000000,0.988720,0.000000,0.104878,0.000000,0.003514
Humanoid\m181_unified_prepared.obj,0.000000,3.134596,0.038565,0.550986,0.000000,1.005873,0.000000,0.145091,0.000000,0.007675
Humanoid\m182_unified_prepared.obj,0.000000,3.137807,0.015383,0.588659,0.000000,1.003655,0.000000,0.120587,0.000000,0.005305
Humanoid\m183_unified_prepared.obj,0.000000,3.137477,0.035259,0.536158,0.000000,1.004383,0.000000,0.276576,0.000000,0.021719
Humanoid\m184_unified_prepared.obj,0.000000,3.122555,0.062015,0.539554,0.000000,1.003910,0.000000,0.089319,0.000000,0.003436
Humanoid\m185_unified_prepared.obj,0.000000,3.138049,0.050389,0.531091,0.000000,1.004796,0.000000,0.150188,0.000000,0.007737
Humanoid\m186_unified_prepared.obj,0.000000,3.137636,0.058434,0.515242,0.000000,0.999893,0.000000,0.098757,0.000000,0.004330
Humanoid\m187_unified_prepared.obj,0.000000,3.136962,0.012472,0.538192,0.000000,0.997673,0.000000,0.211888,0.000000,0.017146
Humanoid\m188_unified_prepared.obj,0.000000,3.129904,0.003014,0.607866,0.000000,1.006340,0.000000,0.111152,0.000000,0.004583
Humanoid\m189_unified_prepared.obj,0.000000,3.139126,0.023113,0.522279,0.000000,1.004934,0.000000,0.093169,0.000000,0.004290
Humanoid\m190_unified_prepared.obj,0.000000,3.131175,0.015949,0.535477,0.000000,0.996360,0.000000,0.176774,0.000000,0.012938
Humanoid\m191_unified_prepared.obj,0.000000,3.139586,0.091574,0.542657,0.000000,1.041406,0.000000,0.204011,0.000000,0.010439
Humanoid\m192_unified_prepared.obj,0.000000,3.139770,0.058973,0.537406,0.000000,0.997803,0.000000,0.102796,0.000000,0.005446
Humanoid\m193_unified_prepared.obj,0.000000,3.134259,0.047461,0.568421,0.000000,1.042429,0.000000,0.192077,0.000000,0.012121
Humanoid\m194_unified_prepared.obj,0.000000,3.130363,0.013299,0.515673,0.000000,0.997540,0.000000,0.125518,0.000000,0.005950
Humanoid\m195_unified_prepared.obj,0.000000,3.137490,0.035760,0.570042,0.000000,1.010731,0.000000,0.207510,0.000000,0.008538
Humanoid\m196_unified_prepared.obj,0.000000,3.133164,0.019118,0.545704,0.000000,0.996042,0.000000,0.128482,0.000000,0.003864
Humanoid\m197_unified_prepared.obj,0.000000,3.139539,0.041649,0.523730,0.000000,0.995295,0.000000,0.092716,0.000000,0.003678
Humanoid\m198_unified_prepared.obj,0.000000,3.137024,0.016124,0.563818,0.000000,1.000479,0.000000,0.145191,0.000000,0.010393
Humanoid\m199_unified_prepared.obj,0.000000,3.134869,0.030751,0.546802,0.000000,1.003785,0.000000,0.129197,0.000000,0.005776
Humanoid\m202_unified_prepared.obj,0.000000,3.137964,0.004734,0.538399,0.000000,1.009735,0.000000,0.117951,0.000000,0.005881
Humanoid\m203_unified_prepared.obj,0.000000,3.130547,0.031404,0.554649,0.000000,1.000309,0.000000,0.106474,0.000000,0.004324
Humanoid\m204_unified_prepared.obj,0.000000,3.138494,0.078067,0.552417,0.000000,1.011140,0.000000,0.142073,0.000000,0.007796
Humanoid\m205_unified_prepared.obj,0.000000,3.128708,0.054047,0.537548,0.000000,0.995290,0.000000,0.131719,0.000000,0.007283
Humanoid\m206_unified_prepared.obj,0.000000,3.126289,0.003438,0.605419,0.000000,0.999767,0.000000,0.111865,0.000000,0.005621
Humanoid\m207_unified_prepared.obj,0.000000,3.133926,0.037791,0.570913,0.000000,1.003690,0.000000,0.135902,0.000000,0.006043
Humanoid\m208_unified_prepared.obj,0.000000,3.139399,0.054379,0.529390,0.000000,0.995451,0.000000,0.104653,0.000000,0.003732
Humanoid\m210_unified_prepared.obj,0.000000,3.133607,0.058979,0.577228,0.000000,1.014485,0.000000,0.272435,0.000000,0.024315
Humanoid\m211_unified_prepared.obj,0.000000,3.137487,0.060281,0.516463,0.000000,0.996816,0.000000,0.111982,0.000000,0.004811
Humanoid\m212_unified_prepared.obj,0.000000,3.136840,0.021793,0.506106,0.000000,0.997427,0.000000,0.176804,0.000000,0.006623
Humanoid\m213_unified_prepared.obj,0.000000,3.136503,0.004939,0.533705,0.000000,1.003805,0.000000,0.100168,0.000000,0.004477
Humanoid\m214_unified_prepared.obj,0.000000,3.138634,0.010277,0.524504,0.000000,1.000338,0.000000,0.109220,0.000000,0.004167
Humanoid\m215_unified_prepared.obj,0.000000,3.136899,0.016934,0.544244,0.000000,0.998436,0.000000,0.116794,0.000000,0.004223
Humanoid\m216_unified_prepared.obj,0.000000,3.132859,0.011952,0.524209,0.000000,1.010322,0.000000,0.130104,0.000000,0.005756
Humanoid\m217_unified_prepared.obj,0.000000,3.137878,0.018391,0.620953,0.000000,0.992462,0.000000,0.115428,0.000000,0.005346
Humanoid\m218_unified_prepared.obj,0.000000,3.137588,0.043630,0.588771,0.000000,1.017917,0.000000,0.288645,0.000000,0.031733
Humanoid\m219_unified_prepared.obj,0.000000,3.136246,0.004690,0.625175,0.000000,1.120509,0.000000,0.428860,0.000000,0.020489
Humanoid\m220_unified_prepared.obj,0.000000,3.135453,0.030620,0.581907,0.000000,1.000199,0.000000,0.373925,0.000000,0.016046
Humanoid\m221_unified_prepared.obj,0.000000,3.139159,0.067457,0.568773,0.000000,1.002742,0.000000,0.377519,0.000000,0.016522
Humanoid\m222_unified_prepared.obj,0.000000,3.138951,0.066735,0.602990,0.000000,1.051098,0.000000,0.372722,0.000000,0.019969
Humanoid\m223_unified_prepared.obj,0.000000,3.140125,0.046992,0.566520,0.000000,1.000351,0.000000,0.372232,0.000000,0.013611
Humanoid\m224_unified_prepared.obj,0.000000,3.135822,0.029915,0.597928,0.000000,0.998073,0.000000,0.389943,0.000000,0.022459
Humanoid\m226_unified_prepared.obj,0.000000,3.124551,0.058257,0.534722,0.000000,1.001354,0.000000,0.308430,0.000000,0.022925
Humanoid\m227_unified_prepared.obj,0.000000,3.138297,0.039712,0.540474,0.000000,1.000385,0.000000,0.315921,0.000000,0.016360
Humanoid\m228_unified_prepared.obj,0.000000,3.130519,0.037271,0.602340,0.000000,1.110538,0.000000,0.376654,0.000000,0.026796
Humanoid\m229_unified_prepared.obj,0.000000,3.136589,0.061425,0.577628,0.000000,1.000477,0.000000,0.370903,0.000000,0.014699
Humanoid\m230_unified_prepared.obj,0.000000,3.140927,0.021709,0.553089,0.000000,0.995932,0.000000,0.347284,0.000000,0.013758
Humanoid\m231_unified_prepared.obj,0.000000,3.140490,0.067299,0.602956,0.000000,1.057551,0.000000,0.334433,0.000000,0.028015
Humanoid\m232_unified_prepared.obj,0.000000,3.132086,0.068128,0.561048,0.000000,1.023544,0.000000,0.245936,0.000000,0.018471
Humanoid\m233_unified_prepared.obj,0.000000,3.132768,0.015345,0.566089,0.000000,1.076752,0.000000,0.350602,0.000000,0.013186
Humanoid\m234_unified_prepared.obj,0.000000,3.134890,0.011715,0.525738,0.000000,1.002889,0.000000,0.267731,0.000000,0.009802
Humanoid\m235_unified_prepared.obj,0.000000,3.138388,0.045768,0.568169,0.000000,0.999505,0.000000,0.268474,0.000000,0.013253
Humanoid\m236_unified_prepared.obj,0.000000,3.136223,0.008875,0.596787,0.000000,0.998799,0.000000,0.377638,0.000000,0.023709
Humanoid\m237_unified_prepared.obj,0.000000,3.138951,0.046348,0.567942,0.000000,0.998903,0.000000,0.372601,0.000000,0.009267
Humanoid\m238_unified_prepared.obj,0.000000,3.135475,0.025263,0.576530,0.000000,1.007898,0.000000,0.350844,0.000000,0.011546
Humanoid\m239_unified_prepared.obj,0.000000,3.135495,0.019939,0.587144,0.000000,1.001803,0.000000,0.289152,0.000000,0.008349
Humanoid\m240_unified_prepared.obj,0.000000,3.138691,0.014436,0.563078,0.000000,1.002120,0.000000,0.329701,0.000000,0.012300
Humanoid\m241_unified_prepared.obj,0.000000,3.133986,0.034352,0.600622,0.000000,1.014094,0.000000,0.301910,0.000000,0.026591
Humanoid\m242_unified_prepared.obj,0.000000,3.135490,0.024152,0.558820,0.000000,0.997770,0.000000,0.338757,0.000000,0.022585
Humanoid\m243_unified_prepared.obj,0.000000,3.134617,0.032066,0.600691,0.000000,1.018833,0.000000,0.357841,0.000000,0.012729
Humanoid\m244_unified_prepared.obj,0.000000,3.133346,0.022130,0.587002,0.000000,1.023935,0.000000,0.353073,0.000000,0.012935
Humanoid\m245_unified_prepared.obj,0.000000,3.136839,0.029695,0.584197,0.000000,1.016019,0.000000,0.344172,0.000000,0.013884
Humanoid\m246_unified_prepared.obj,0.000000,3.130738,0.022324,0.590444,0.000000,1.004055,0.000000,0.316873,0.000000,0.009525
Humanoid\m248_unified_prepared.obj,0.000000,3.134662,0.026858,0.619978,0.000000,1.022505,0.000000,0.343653,0.000000,0.015599
Humanoid\m249_unified_prepared.obj,0.000000,3.133096,0.017755,0.562445,0.000000,1.000126,0.000000,0.208293,0.000000,0.013463
Humanoid\m250_unified_prepared.obj,0.000000,3.134445,0.060560,0.539696,0.000000,1.000876,0.000000,0.210659,0.000000,0.009857
Humanoid\m251_unified_prepared.obj,0.000000,3.138222,0.047990,0.555235,0.000000,1.007969,0.000000,0.225080,0.000000,0.010456
Humanoid\m252_unified_prepared.obj,0.000000,3.134687,0.067070,0.554143,0.000000,0.999158,0.000000,0.270654,0.000000,0.020673
Humanoid\m253_unified_prepared.obj,0.000000,3.129458,0.016472,0.575442,0.000000,1.005910,0.000000,0.208695,0.000000,0.010345
Humanoid\m254_unified_prepared.obj,0.000000,3.138091,0.012435,0.574027,0.000000,1.001450,0.000000,0.196834,0.000000,0.006735
Humanoid\m255_unified_prepared.obj,0.000000,3.138842,0.046306,0.583364,0.000000,0.999163,0.000000,0.375759,0.000000,0.010383
Humanoid\m256_unified_prepared.obj,0.000000,3.123650,0.030284,0.685381,0.000000,1.027402,0.000000,0.198953,0.000000,0.016753
Humanoid\m257_unified_prepared.obj,0.000000,3.132332,0.041260,0.547456,0.000000,0.992142,0.000000,0.341191,0.000000,0.029986
Humanoid\m258_unified_prepared.obj,0.000000,3.138149,0.027977,0.540468,0.000000,1.002816,0.000000,0.206823,0.000000,0.008845
Humanoid\m259_unified_prepared.obj,0.000000,3.131587,0.039014,0.565813,0.000000,1.022232,0.000000,0.266448,0.000000,0.021983
Humanoid\m260_unified_prepared.obj,0.000000,3.135831,0.039085,0.593062,0.000000,0.992340,0.000000,0.133699,0.000000,0.007916
Humanoid\m261_unified_prepared.obj,0.000000,3.139584,0.039369,0.552566,0.000000,1.003117,0.000000,0.151362,0.000000,0.008402
Humanoid\m262_unified_prepared.obj,0.000000,3.139277,0.028241,0.530860,0.000000,0.995574,0.000000,0.127161,0.000000,0.007445
Humanoid\m263_unified_prepared.obj,0.000000,3.133629,0.045916,0.561312,0.000000,1.007700,0.000000,0.221335,0.000000,0.014445
Humanoid\m264_unified_prepared.obj,0.000000,3.129124,0.046788,0.555325,0.000000,1.007298,0.000000,0.147448,0.000000,0.011146
Humanoid\m265_unified_prepared.obj,0.000000,3.139894,0.009674,0.509481,0.000000,1.006765,0.000000,0.233136,0.000000,0.011565
Humanoid\m266_unified_prepared.obj,0.000000,3.133576,0.018569,0.623104,0.000000,1.063201,0.000000,0.371654,0.000000,0.032340
Insect\D00081_unified_prepared.obj,0.000000,3.135312,0.003011,0.577738,0.000000,0.950987,0.000000,0.200654,0.000000,0.008073
Insect\D00082_unified_prepared.obj,0.000000,3.138276,0.099023,0.610668,0.000000,1.041446,0.000000,0.329145,0.000000,0.023433
Insect\D00102_unified_prepared.obj,0.000000,3.131529,0.037994,0.651436,0.000000,0.998207,0.000000,0.279712,0.000000,0.043729
Insect\D00109_unified_prepared.obj,0.000000,3.130873,0.144210,0.587585,0.000000,0.998315,0.000000,0.291258,0.000000,0.041262
Insect\D00117_unified_prepared.obj,0.000000,3.128476,0.033052,0.604110,0.000000,1.008086,0.000000,0.277046,0.000000,0.040110
Insect\D00136_unified_prepared.obj,0.000000,3.133060,0.087436,0.648664,0.000000,1.019802,0.000000,0.308465,0.000000,0.025133
Insect\D00160_unified_prepared.obj,0.000000,3.130528,0.191930,0.521070,0.000000,1.000053,0.000000,0.285904,0.000000,0.021205
Insect\D00180_unified_prepared.obj,0.000000,3.135920,0.037432,0.622379,0.000000,0.966384,0.000000,0.265033,0.000000,0.026568
Insect\D00231_unified_prepared.obj,0.000000,3.136194,0.027738,0.554020,0.000000,0.730979,0.000000,0.117316,0.000000,0.003014
Insect\D00291_unified_prepared.obj,0.000000,3.135438,0.053153,0.557666,0.000000,0.985470,0.000000,0.147718,0.000000,0.008447
Insect\D00294_unified_prepared.obj,0.000000,3.128756,0.045763,0.653959,0.000000,1.067477,0.000000,0.405823,0.000000,0.030310
Insect\D00309_unified_prepared.obj,0.000000,3.129677,0.038052,0.587421,0.000000,1.083520,0.000000,0.251263,0.000000,0.028433
Insect\D00315_unified_prepared.obj,0.000000,3.131939,0.036791,0.526304,0.000000,0.962200,0.000000,0.159808,0.000000,0.012435
Insect\D00333_unified_prepared.obj,0.000000,3.136360,0.048717,0.534436,0.000000,1.003515,0.000000,0.278846,0.000000,0.012448
Insect\D00399_unified_prepared.obj,0.000000,3.138324,0.018313,0.645235,0.000000,1.078447,0.000000,0.360376,0.000000,0.017941
Insect\D00430_unified_prepared.obj,0.000000,3.135207,0.008892,0.699571,0.000000,1.206702,0.000000,0.372220,0.000000,0.040746
Insect\D00510_unified_prepared.obj,0.000000,3.136871,0.025628,0.587585,0.000000,0.993908,0.000000,0.228297,0.000000,0.010621
Insect\D00590_unified_prepared.obj,0.000000,3.139233,0.033025,0.576004,0.000000,1.088253,0.000000,0.276766,0.000000,0.009924
Insect\D00615_unified_prepared.obj,0.000000,3.139362,0.062154,0.625764,0.000000,0.976833,0.000000,0.267974,0.000000,0.039024
Insect\D00662_unified_prepared.obj,0.000000,3.139220,0.047546,0.651791,0.000000,1.240216,0.000000,0.408715,0.000000,0.046011
Insect\D00668_unified_prepared.obj,0.000000,3.130116,0.038764,0.743819,0.000000,1.132978,0.000000,0.238715,0.000000,0.020985
Insect\D00672_unified_prepared.obj,0.000000,3.128644,0.005104,0.547750,0.000000,1.016485,0.000000,0.271770,0.000000,0.022758
Insect\D00695_unified_prepared.obj,0.000000,3.135502,0.011052,0.691773,0.000000,0.995298,0.000000,0.223266,0.000000,0.009461
Insect\D00713_unified_prepared.obj,0.000000,3.126096,0.087793,0.615565,0.000000,1.002910,0.000000,0.276631,0.000000,0.023735
Insect\D00732_unified_prepared.obj,0.000000,3.127702,0.012910,0.642284,0.000000,1.059455,0.000000,0.326856,0.000000,0.021171
Insect\D00734_unified_prepared.obj,0.000000,3.133078,0.027789,0.650997,0.000000,1.131172,0.000000,0.345689,0.000000,0.016117
Insect\D00746_unified_prepared.obj,0.000000,3.135078,0.020738,0.588596,0.000000,1.022244,0.000000,0.319577,0.000000,0.030498
Insect\D00752_unified_prepared.obj,0.000000,3.135470,0.004196,0.590940,0.000000,1.039124,0.000000,0.297187,0.000000,0.027846
Insect\D00753_unified_prepared.obj,0.000000,3.134407,0.023331,0.671725,0.000000,1.068959,0.000000,0.234216,0.000000,0.029902
Insect\D00774_unified_prepared.obj,0.000000,3.137454,0.012267,0.541183,0.000000,1.009663,0.000000,0.229060,0.000000,0.011892
Insect\D00786_unified_prepared.obj,0.000000,3.130406,0.008815,0.590540,0.000000,1.049277,0.000000,0.227670,0.000000,0.025919
Insect\D00787_unified_prepared.obj,0.000000,3.141578,0.000895,0.464469,0.000000,0.783381,0.000000,0.071374,0.000000,0.000056
Insect\D00788_unified_prepared.obj,0.000000,3.131495,0.027212,0.622290,0.000000,1.079699,0.000000,0.272898,0.000000,0.027824
Insect\D00806_unified_prepared.obj,0.000000,3.132894,0.001298,0.682971,0.000000,1.278679,0.000000,0.274762,0.000000,0.023892
Insect\D00814_unified_prepared.obj,0.000000,3.137984,0.043540,0.679429,0.000000,1.144625,0.000000,0.313435,0.000000,0.012309
Insect\D00855_unified_prepared.obj,0.000000,3.130029,0.037655,0.559248,0.000000,0.977995,0.000000,0.176935,0.000000,0.008719
Insect\D00884_unified_prepared.obj,0.000000,3.128003,0.048729,0.652888,0.000000,1.227571,0.000000,0.320723,0.000000,0.038058
Insect\D00895_unified_prepared.obj,0.000000,3.138975,0.041566,0.545467,0.000000,0.983811,0.000000,0.236788,0.000000,0.028024
Insect\D00973_unified_prepared.obj,0.000000,3.139579,0.058252,0.547077,0.000000,1.000657,0.000000,0.208694,0.000000,0.022686
Insect\D00989_unified_prepared.obj,0.000000,3.136640,0.054066,0.563174,0.000000,0.941472,0.000000,0.172545,0.000000,0.006390
Insect\m0_unified_prepared.obj,0.000000,3.134748,0.011069,0.561468,0.000000,1.009042,0.000000,0.227283,0.000000,0.022849
Insect\m10_unified_prepared.obj,0.000000,3.139227,0.041354,0.645447,0.000000,1.091223,0.000000,0.345433,0.000000,0.013359
Insect\m11_unified_prepared.obj,0.000000,3.141593,0.009673,0.608571,0.000000,1.172098,0.000000,0.251064,0.000000,0.003869
Insect\m12_unified_prepared.obj,0.000000,3.135357,0.003345,0.543296,0.000000,0.969084,0.000000,0.212424,0.000000,0.016336
Insect\m13_unified_prepared.obj,0.000000,3.126601,0.020405,0.506685,0.000000,0.924020,0.000000,0.169950,0.000000,0.005011
Insect\m14_unified_prepared.obj,0.000000,3.137936,0.034462,0.619034,0.000000,1.002360,0.000000,0.194554,0.000000,0.011658
Insect\m15_unified_prepared.obj,0.000000,3.139761,0.009952,0.547608,0.000000,1.001672,0.000000,0.176466,0.000000,0.002451
Insect\m16_unified_prepared.obj,0.000000,3.129386,0.011159,0.624725,0.000000,1.036742,0.000000,0.184197,0.000000,0.011005
Insect\m17_unified_prepared.obj,0.000000,3.123915,0.012476,0.550416,0.000000,1.033907,0.000000,0.221752,0.000000,0.018395
Insect\m18_unified_prepared.obj,0.000000,3.134103,0.020755,0.589040,0.000000,1.026153,0.000000,0.324669,0.000000,0.036205
Insect\m19_unified_prepared.obj,0.000000,3.132334,0.005020,0.547402,0.000000,1.016272,0.000000,0.273177,0.000000,0.021173
Insect\m1_unified_prepared.obj,0.000000,3.134670,0.015344,0.609492,0.000000,0.985894,0.000000,0.155742,0.000000,0.011866
Insect\m20_unified_prepared.obj,0.000000,3.128070,0.026430,0.571049,0.000000,0.997518,0.000000,0.231740,0.000000,0.015063
Insect\m21_unified_prepared.obj,0.000000,3.132665,0.009095,0.644054,0.000000,0.983322,0.000000,0.207603,0.000000,0.019991
Insect\m22_unified_prepared.obj,0.000000,3.135881,0.050106,0.592720,0.000000,1.008468,0.000000,0.271808,0.000000,0.027436
Insect\m23_unified_prepared.obj,0.000000,3.131396,0.023507,0.611929,0.000000,1.063924,0.000000,0.216060,0.000000,0.018483
Insect\m24_unified_prepared.obj,0.000000,3.128573,0.016768,0.643396,0.000000,1.025873,0.000000,0.350241,0.000000,0.032288
Insect\m25_unified_prepared.obj,0.000000,3.136879,0.019759,0.635669,0.000000,1.003215,0.000000,0.194529,0.000000,0.010426
Insect\m26_unified_prepared.obj,0.000000,3.140673,0.036741,0.628821,0.000000,0.995103,0.000000,0.277031,0.000000,0.022296
Insect\m2_unified_prepared.obj,0.000000,3.133682,0.014917,0.581501,0.000000,1.033810,0.000000,0.226001,0.000000,0.024655
Insect\m3_unified_prepared.obj,0.000000,3.131115,0.051814,0.584395,0.000000,1.063106,0.000000,0.401288,0.000000,0.052136
Insect\m4_unified_prepared.obj,0.000000,3.140646,0.031850,0.655316,0.000000,1.005236,0.000000,0.235311,0.000000,0.013824
Insect\m6_unified_prepared.obj,0.000000,3.125649,0.019092,0.693117,0.000000,1.252777,0.000000,0.389268,0.000000,0.057930
Insect\m7_unified_prepared.obj,0.000000,3.141495,0.010228,0.540636,0.000000,1.018676,0.000000,0.180627,0.000000,0.017939
Insect\m8_unified_prepared.obj,0.000000,3.128436,0.056021,0.637571,0.000000,1.136584,0.000000,0.315809,0.000000,0.041069
Insect\m9_unified_prepared.obj,0.000000,3.139488,0.029803,0.583287,0.000000,0.950696,0.000000,0.284328,0.000000,0.033482
Jet\m1147_unified_prepared.obj,0.000000,3.135252,0.052931,0.574012,0.000000,0.996895,0.000000,0.313368,0.000000,0.023458
Jet\m1149_unified_prepared.obj,0.000000,3.132562,0.045848,0.566407,0.000000,0.994977,0.000000,0.265946,0.000000,0.009353
Jet\m1150_unified_prepared.obj,0.000000,3.141573,0.040414,0.527481,0.000000,1.007692,0.000000,0.215210,0.000000,0.010226
Jet\m1151_unified_prepared.obj,0.000000,3.134384,0.021534,0.527875,0.000000,1.005918,0.000000,0.257167,0.000000,0.013052
Jet\m1152_unified_prepared.obj,0.000000,3.135437,0.056276,0.532597,0.000000,0.997123,0.000000,0.236109,0.000000,0.012417
Jet\m1153_unified_prepared.obj,0.000000,3.127804,0.036034,0.571663,0.000000,1.028054,0.000000,0.279025,0.000000,0.019846
Jet\m1154_unified_prepared.obj,0.000000,3.134199,0.034518,0.519070,0.000000,0.997683,0.000000,0.314941,0.000000,0.018819
Jet\m1155_unified_prepared.obj,0.000000,3.134679,0.053924,0.502863,0.000000,0.977506,0.000000,0.217910,0.000000,0.010700
Jet\m1156_unified_prepared.obj,0.000000,3.137611,0.054497,0.500153,0.000000,0.999683,0.000000,0.233636,0.000000,0.011019
Jet\m1157_unified_prepared.obj,0.000000,3.133425,0.016644,0.553929,0.000000,0.996926,0.000000,0.223562,0.000000,0.009511
Jet\m1158_unified_prepared.obj,0.000000,3.129576,0.048169,0.517811,0.000000,1.026235,0.000000,0.199057,0.000000,0.009211
Jet\m1159_unified_prepared.obj,0.000000,3.125180,0.056276,0.532597,0.000000,1.000718,0.000000,0.218604,0.000000,0.012129
Jet\m1161_unified_prepared.obj,0.000000,3.141586,0.056865,0.544355,0.000000,1.026729,0.000000,0.238863,0.000000,0.011613
Jet\m1162_unified_prepared.obj,0.000000,3.139460,0.045014,0.526308,0.000000,0.989381,0.000000,0.258468,0.000000,0.015847
Jet\m1163_unified_prepared.obj,0.000000,3.141317,0.043198,0.535282,0.000000,1.013978,0.000000,0.277735,0.000000,0.013641
Jet\m1165_unified_prepared.obj,0.000000,3.133682,0.022825,0.518699,0.000000,1.011544,0.000000,0.250412,0.000000,0.010606
Jet\m1166_unified_prepared.obj,0.000000,3.136189,0.051741,0.536735,0.000000,1.000663,0.000000,0.241581,0.000000,0.010542
Jet\m1167_unified_prepared.obj,0.000000,3.130985,0.039893,0.612595,0.000000,0.954664,0.000000,0.184541,0.000000,0.011332
Jet\m1168_unified_prepared.obj,0.000000,3.138278,0.021316,0.617704,0.000000,0.986071,0.000000,0.213185,0.000000,0.008982
Jet\m1169_unified_prepared.obj,0.000000,3.126461,0.031806,0.638969,0.000000,0.961027,0.000000,0.136670,0.000000,0.007706
Jet\m1171_unified_prepared.obj,0.000000,3.139701,0.012985,0.621674,0.000000,0.996559,0.000000,0.271073,0.000000,0.014954
Jet\m1172_unified_prepared.obj,0.000000,3.139414,0.005581,0.620631,0.000000,0.992303,0.000000,0.255807,0.000000,0.009450
Jet\m1173_unified_prepared.obj,0.000000,3.139968,0.016785,0.636213,0.000000,1.013134,0.000000,0.243211,0.000000,0.011230
Jet\m1174_unified_prepared.obj,0.000000,3.136054,0.039298,0.607973,0.000000,0.987608,0.000000,0.196385,0.000000,0.011737
Jet\m1175_unified_prepared.obj,0.000000,3.137907,0.042621,0.625675,0.000000,1.013347,0.000000,0.240451,0.000000,0.018747
Jet\m1176_unified_prepared.obj,0.000000,3.133604,0.039835,0.547726,0.000000,0.990194,0.000000,0.195551,0.000000,0.007648
Jet\m1177_unified_prepared.obj,0.000000,3.136428,0.040562,0.628880,0.000000,0.972969,0.000000,0.287498,0.000000,0.013644
Jet\m1178_unified_prepared.obj,0.000000,3.130986,0.036578,0.595749,0.000000,0.956842,0.000000,0.147361,0.000000,0.004116
Jet\m1179_unified_prepared.obj,0.000000,3.139704,0.020550,0.628973,0.000000,1.000774,0.000000,0.156099,0.000000,0.006649
Jet\m1180_unified_prepared.obj,0.000000,3.138532,0.025324,0.651812,0.000000,1.003574,0.000000,0.225634,0.000000,0.013458
Jet\m1181_unified_prepared.obj,0.000000,3.140881,0.015636,0.615354,0.000000,0.962407,0.000000,0.255841,0.000000,0.007930
Jet\m1182_unified_prepared.obj,0.000000,3.138191,0.028771,0.633759,0.000000,0.999742,0.000000,0.218281,0.000000,0.009321
Jet\m1183_unified_prepared.obj,0.000000,3.136350,0.053847,0.660159,0.000000,1.029648,0.000000,0.363470,0.000000,0.016476
Jet\m1184_unified_prepared.obj,0.000000,3.141475,0.034982,0.612336,0.000000,0.968038,0.000000,0.127889,0.000000,0.006940
