shape,class,num_vertices,num_faces,face_types,bounding_box,surface_area,compactness,rectangularity,diameter,convexity,eccentricity,A3_hist,A3_bins,D1_hist,D1_bins,D2_hist,D2_bins,D3_hist,D3_bins,D4_hist,D4_bins,shape_file,name,class_b
m862_06_fill_holes_and_orientation.obj,Shelf,8238.0,16416.0,triangle,"{""min"": [-0.501611, -0.371793, -0.261579], ""max"": [0.498389, 0.568086, 0.204788]}",0.6649273503563694,-0.020347259065154,-0.6059268017379803,5.014755993709384,-0.9290024237762118,-0.0970313195854876,0.076981;0.067828;0.120473;0.081562;0.063507;0.059986;0.069009;0.081132;0.079571;0.089814;0.064587;0.038770;0.027908;0.021146;0.017515;0.014784;0.010823;0.006972;0.005762;0.001871,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.000121;0.000000;0.000486;0.004006;0.017237;0.021850;0.016873;0.015174;0.014931;0.011653;0.021122;0.054868;0.094926;0.097718;0.220927;0.044914;0.096868;0.243263;0.010318;0.012746,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.031180;0.029200;0.024290;0.024860;0.026610;0.043000;0.044550;0.099670;0.078730;0.053940;0.041870;0.036800;0.032590;0.031950;0.033220;0.029520;0.034150;0.061080;0.097140;0.145650,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.011670;0.028780;0.037030;0.034000;0.035860;0.039300;0.040080;0.044030;0.058640;0.053550;0.056150;0.055680;0.059990;0.075240;0.073820;0.079990;0.103440;0.055580;0.032570;0.024600,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.009550;0.027200;0.043130;0.055430;0.067330;0.067190;0.060320;0.052540;0.051990;0.052760;0.053480;0.056060;0.058190;0.060640;0.062630;0.064680;0.079900;0.041360;0.014440;0.021180,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,m862_06_fill_holes_and_orientation.obj,m862_06_fill_holes_and_orientation.obj,Shelf
m863_06_fill_holes_and_orientation.obj,Shelf,9750.0,19464.0,triangle,"{""min"": [-0.499396, -0.308216, -0.107161], ""max"": [0.500604, 0.308294, 0.105038]}",0.138683965541119,-0.0203486617783835,-0.2021171473644447,1.30106589327675,-0.6327922871676523,-0.0671870749984729,0.112966;0.084639;0.089881;0.091081;0.083969;0.067946;0.065845;0.063475;0.046961;0.062914;0.038719;0.031517;0.029197;0.027216;0.022565;0.020415;0.016064;0.014293;0.013303;0.017034,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.000000;0.000000;0.000000;0.019692;0.022974;0.024615;0.017641;0.028513;0.220615;0.057436;0.097744;0.089949;0.020410;0.093333;0.100923;0.143282;0.062872;0.000000;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.028800;0.020610;0.023620;0.065920;0.048360;0.046180;0.051070;0.087960;0.055060;0.051130;0.115930;0.088120;0.053500;0.035730;0.068100;0.037760;0.019500;0.040680;0.029750;0.032220,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.049630;0.034490;0.036360;0.036680;0.050350;0.056640;0.068550;0.073560;0.089640;0.074610;0.067690;0.064240;0.070720;0.048220;0.048700;0.039930;0.026190;0.031910;0.013240;0.018650,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.150340;0.293780;0.072250;0.033220;0.041650;0.048990;0.054930;0.057920;0.051380;0.044720;0.039200;0.032880;0.028580;0.020050;0.016080;0.008760;0.004290;0.000830;0.000090;0.000060,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,m863_06_fill_holes_and_orientation.obj,m863_06_fill_holes_and_orientation.obj,Shelf
m864_06_fill_holes_and_orientation.obj,Shelf,9812.0,19584.0,triangle,"{""min"": [-0.499697, -0.25781, -0.084631], ""max"": [0.500303, 0.257833, 0.083134]}",-0.0265538282125909,-0.0203480231066183,-0.1359656962948331,0.8249104750176945,-0.6408205261998687,-0.0149959054183607,0.130226;0.089028;0.095049;0.089578;0.079336;0.059352;0.057251;0.055781;0.043189;0.058642;0.035437;0.030816;0.029166;0.026425;0.024125;0.023175;0.019014;0.016723;0.015963;0.021724,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.000000;0.000000;0.019670;0.005605;0.021199;0.052283;0.076131;0.076437;0.120770;0.073787;0.076029;0.085813;0.031390;0.045556;0.135039;0.180289;0.000000;0.000000;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.029340;0.019210;0.037630;0.067050;0.042930;0.050340;0.083740;0.052970;0.076220;0.128020;0.057720;0.048250;0.072600;0.029730;0.039040;0.052250;0.021840;0.025280;0.038260;0.027580,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.059920;0.041340;0.042010;0.046970;0.049540;0.067210;0.075720;0.090190;0.076660;0.065300;0.083920;0.059400;0.065110;0.041410;0.047130;0.028590;0.032140;0.015420;0.012010;0.000010,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.251590;0.390470;0.045050;0.027370;0.035510;0.040820;0.044190;0.039320;0.033230;0.025790;0.022650;0.016580;0.012910;0.008670;0.004260;0.001460;0.000120;0.000010;0.000000;0.000000,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,m864_06_fill_holes_and_orientation.obj,m864_06_fill_holes_and_orientation.obj,Shelf
m865_06_fill_holes_and_orientation.obj,Shelf,8551.0,17070.0,triangle,"{""min"": [-0.498839, -0.374819, -0.133505], ""max"": [0.501161, 0.374779, 0.130309]}",0.4062202252491358,-0.0203492153881393,-0.2010275240029919,2.2165987172451613,-0.6212819203624264,-0.0707179803799729,0.118245;0.081947;0.083307;0.081247;0.084428;0.075496;0.070095;0.065674;0.047000;0.068464;0.039998;0.031067;0.028776;0.026466;0.020714;0.017604;0.014353;0.013053;0.013113;0.018954,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.000000;0.000000;0.000000;0.009706;0.010993;0.017659;0.016606;0.038826;0.022687;0.082797;0.095661;0.076365;0.145363;0.046310;0.094492;0.122676;0.166764;0.053093;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.034070;0.022890;0.015210;0.025930;0.074420;0.038430;0.049400;0.034960;0.062540;0.070570;0.043580;0.047290;0.071240;0.119510;0.048550;0.056190;0.026470;0.053010;0.051090;0.054650,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.054090;0.036900;0.037680;0.038830;0.031530;0.045800;0.046930;0.062070;0.052200;0.060550;0.088400;0.059710;0.053910;0.050410;0.061870;0.050360;0.033040;0.029330;0.045050;0.061340,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.125930;0.296910;0.131870;0.028080;0.030480;0.035810;0.042460;0.047300;0.043900;0.041960;0.035570;0.031020;0.026250;0.021850;0.018770;0.015760;0.010770;0.008160;0.004710;0.002440,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,m865_06_fill_holes_and_orientation.obj,m865_06_fill_holes_and_orientation.obj,Shelf
m866_06_fill_holes_and_orientation.obj,Shelf,9350.0,18672.0,triangle,"{""min"": [-0.48026, -0.502314, -0.163411], ""max"": [0.480212, 0.497686, 0.157837]}",0.9591955584561956,-0.020349851912863,-0.0476407075309611,4.543059297364202,-0.602463384157057,-0.0900350410553872,0.099087;0.076833;0.087285;0.077713;0.087065;0.087055;0.074413;0.069142;0.051249;0.073422;0.045048;0.034426;0.030045;0.024594;0.019593;0.015593;0.012702;0.011372;0.010482;0.012882,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.000000;0.000000;0.000214;0.000749;0.002674;0.012941;0.025241;0.023316;0.023529;0.013690;0.017647;0.025241;0.028770;0.168342;0.142246;0.069626;0.037219;0.113476;0.084706;0.210374,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.027740;0.012920;0.024870;0.011000;0.027920;0.038370;0.056600;0.039950;0.045000;0.024790;0.038030;0.057540;0.061010;0.041160;0.042740;0.035710;0.044560;0.112720;0.090700;0.166670,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.036620;0.022120;0.030350;0.028510;0.024960;0.030430;0.034980;0.039110;0.044500;0.045370;0.045080;0.047730;0.061580;0.062560;0.068250;0.060630;0.039460;0.041250;0.036260;0.200250,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.056140;0.148260;0.149010;0.054490;0.027040;0.028520;0.031020;0.036080;0.040230;0.042090;0.046310;0.045630;0.042810;0.038900;0.039230;0.034130;0.032060;0.024870;0.023560;0.059620,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,m866_06_fill_holes_and_orientation.obj,m866_06_fill_holes_and_orientation.obj,Shelf
m868_06_fill_holes_and_orientation.obj,Shelf,8481.0,16918.0,triangle,"{""min"": [-0.496675, -0.208772, -0.109487], ""max"": [0.503325, 0.20905, 0.109738]}",-0.2732787163201419,-0.0203501460888006,-0.3115736842692752,0.1049170912837328,-0.6216437463964531,-0.0876476184269125,0.120245;0.104280;0.084545;0.062308;0.090436;0.061768;0.053085;0.054926;0.060398;0.071891;0.053816;0.035550;0.025447;0.021336;0.021976;0.020986;0.016485;0.016715;0.015625;0.008182,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.001651;0.003301;0.001533;0.001887;0.036552;0.243485;0.029360;0.031246;0.018630;0.012381;0.074520;0.170735;0.142200;0.107417;0.122273;0.002830;0.000000;0.000000;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.037880;0.066790;0.072030;0.059620;0.035460;0.032400;0.080920;0.133070;0.095660;0.081180;0.085630;0.047460;0.023380;0.013520;0.020620;0.030440;0.041570;0.029660;0.011480;0.001230,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.013920;0.050690;0.078070;0.087640;0.095890;0.100650;0.099020;0.087690;0.067210;0.066630;0.095890;0.058180;0.024770;0.018500;0.030640;0.022080;0.002530;0.000000;0.000000;0.000000,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.022530;0.090670;0.137710;0.120270;0.088220;0.079020;0.084570;0.081260;0.080060;0.076010;0.066300;0.038530;0.022310;0.011040;0.001300;0.000170;0.000030;0.000000;0.000000;0.000000,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,m868_06_fill_holes_and_orientation.obj,m868_06_fill_holes_and_orientation.obj,Shelf
D00027_06_fill_holes_and_orientation.obj,Ship,9168.0,17410.0,triangle,"{""min"": [-0.576591, -0.102183, -0.130149], ""max"": [0.423409, 0.102986, 0.279822]}",0.0295301891723859,-0.020345558088851,-0.2104232926607639,-0.6491481443007562,-0.198249967609515,-0.0968957405662105,0.078180;0.118295;0.114845;0.099133;0.077790;0.063878;0.054017;0.049156;0.045526;0.042255;0.039585;0.036845;0.034424;0.032134;0.029164;0.027764;0.024553;0.018952;0.010991;0.002510,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.000000;0.070462;0.154777;0.138525;0.151396;0.150196;0.094786;0.091187;0.058355;0.016688;0.028687;0.025305;0.009490;0.002945;0.002836;0.002727;0.001309;0.000327;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.037040;0.094830;0.149650;0.175160;0.138310;0.116070;0.094320;0.070420;0.044650;0.026950;0.018560;0.012930;0.010230;0.006640;0.002510;0.001090;0.000520;0.000110;0.000010;0.000000,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.011350;0.075750;0.158740;0.196170;0.193030;0.169000;0.112950;0.055080;0.018650;0.006270;0.002040;0.000700;0.000210;0.000050;0.000010;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.020250;0.107310;0.199720;0.231310;0.195810;0.125980;0.067640;0.034280;0.012940;0.003790;0.000840;0.000130;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,D00027_06_fill_holes_and_orientation.obj,D00027_06_fill_holes_and_orientation.obj,Ship
D00042_06_fill_holes_and_orientation.obj,Ship,7956.0,15474.0,triangle,"{""min"": [-0.508224, -0.132869, -0.122704], ""max"": [0.491776, 0.195229, 0.130353]}",-0.181331742218587,-0.0203515033891423,0.3420693396298975,-0.6881684042869113,1.0820445855241454,-0.0845488980699573,0.141868;0.141888;0.105531;0.077666;0.058742;0.045949;0.038678;0.033457;0.031096;0.031036;0.029886;0.030916;0.032597;0.036617;0.039478;0.039508;0.037157;0.028566;0.015833;0.003531,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.000628;0.004651;0.332202;0.152841;0.099422;0.073906;0.060583;0.069382;0.056310;0.044997;0.029789;0.021619;0.017094;0.028658;0.007919;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.098020;0.140840;0.090180;0.126200;0.116440;0.101070;0.080360;0.065050;0.053030;0.050580;0.023950;0.018900;0.012240;0.008930;0.006140;0.003960;0.001860;0.001350;0.000900;0.000000,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.133830;0.107750;0.151020;0.169690;0.146420;0.125880;0.088270;0.049610;0.021100;0.005510;0.000790;0.000100;0.000020;0.000010;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.148370;0.200150;0.184780;0.173110;0.137020;0.087410;0.046130;0.017770;0.004540;0.000690;0.000030;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,D00042_06_fill_holes_and_orientation.obj,D00042_06_fill_holes_and_orientation.obj,Ship
D00099_06_fill_holes_and_orientation.obj,Ship,8218.0,16436.0,triangle,"{""min"": [-0.472973, -0.178196, -0.07957], ""max"": [0.527027, 0.273712, 0.082522]}",-0.6150638192642977,-0.0203525694992444,0.5987857944333448,-0.3618569698848592,0.9588266999761382,-0.0727849519956929,0.116014;0.117785;0.102982;0.078296;0.066024;0.058932;0.048630;0.046970;0.046520;0.046850;0.043169;0.041479;0.038728;0.035427;0.031407;0.026346;0.023495;0.017374;0.010822;0.002751,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.000000;0.015941;0.074836;0.120102;0.217450;0.162935;0.110124;0.171210;0.040521;0.009735;0.008518;0.011560;0.021295;0.034923;0.000608;0.000243;0.000000;0.000000;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.124530;0.106950;0.187110;0.172640;0.075760;0.145720;0.044090;0.044170;0.024280;0.023920;0.019090;0.022250;0.004770;0.002320;0.000540;0.000470;0.000700;0.000640;0.000050;0.000000,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.077490;0.171490;0.204200;0.221750;0.150300;0.078950;0.047060;0.026570;0.014010;0.004010;0.001760;0.001240;0.000600;0.000430;0.000130;0.000010;0.000000;0.000000;0.000000;0.000000,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.090730;0.257360;0.285110;0.195350;0.101850;0.045050;0.018450;0.004550;0.001160;0.000360;0.000030;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,D00099_06_fill_holes_and_orientation.obj,D00099_06_fill_holes_and_orientation.obj,Ship
D00175_06_fill_holes_and_orientation.obj,Ship,8395.0,16646.0,triangle,"{""min"": [-0.356042, -0.149853, -0.122783], ""max"": [0.643958, 0.151288, 0.129794]}",-0.3320285384605523,-0.0203522891841447,0.8557701894076413,-0.6360554811085705,1.070949781292653,-0.0754135487802897,0.121042;0.141245;0.089186;0.065982;0.058491;0.056970;0.053970;0.051009;0.047309;0.044758;0.042938;0.038007;0.035886;0.034106;0.030545;0.028035;0.023714;0.018933;0.013572;0.004301,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.000000;0.000238;0.021799;0.032162;0.050030;0.131149;0.152353;0.165932;0.181298;0.093508;0.044669;0.025134;0.017034;0.021441;0.013937;0.022633;0.014294;0.012150;0.000238;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.056530;0.102710;0.187990;0.074600;0.060460;0.047370;0.046350;0.048940;0.044770;0.052950;0.059100;0.054830;0.047130;0.036750;0.031990;0.024770;0.015520;0.006450;0.000790;0.000000,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.021350;0.092350;0.142610;0.122680;0.101990;0.116570;0.136140;0.121910;0.079710;0.041450;0.018380;0.004230;0.000540;0.000090;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.026020;0.114330;0.167600;0.179590;0.156830;0.130120;0.107890;0.071630;0.033360;0.010010;0.002270;0.000310;0.000040;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,D00175_06_fill_holes_and_orientation.obj,D00175_06_fill_holes_and_orientation.obj,Ship
D00247_06_fill_holes_and_orientation.obj,Ship,9341.0,18316.0,triangle,"{""min"": [-0.484808, -0.081366, -0.070642], ""max"": [0.515192, 0.146267, 0.071863]}",-0.4914644446467413,-0.0203520544076697,1.078100988952132,-0.6946374170058842,1.2723471672422924,-0.0484136279584746,0.216310;0.151255;0.080358;0.058103;0.045861;0.037039;0.030527;0.029187;0.028777;0.027986;0.024876;0.023295;0.022655;0.024616;0.026506;0.030017;0.036938;0.046711;0.044120;0.014863,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.004175;0.260036;0.131678;0.189594;0.069800;0.046462;0.029654;0.037362;0.021304;0.011990;0.037041;0.064340;0.055562;0.015844;0.025158;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.080860;0.185960;0.155940;0.099870;0.074150;0.070780;0.056980;0.066490;0.064370;0.046500;0.035030;0.019670;0.013060;0.007840;0.005600;0.008510;0.005800;0.002420;0.000170;0.000000,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.041700;0.199920;0.274580;0.226670;0.146650;0.071640;0.027590;0.008370;0.002390;0.000450;0.000040;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.076010;0.303740;0.336120;0.187260;0.071510;0.020770;0.004230;0.000360;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,D00247_06_fill_holes_and_orientation.obj,D00247_06_fill_holes_and_orientation.obj,Ship
