filename,category,dataset,normalized_version_used,num_vertices,num_faces,volume,file_size_bytes,bbox_width,bbox_height,bbox_depth,bbox_volume,filepath
D00430_unified.obj,Insect,UnifiedPreprocessed/Data,True,2597,5000,0.000000,165905,1.000000,0.956653,0.402430,0.384986,UnifiedPreprocessed/Data/Insect/D00430_unified.obj
D00510_unified.obj,Insect,UnifiedPreprocessed/Data,True,1154,2200,0.000000,69822,1.000000,0.891507,0.365969,0.326264,UnifiedPreprocessed/Data/Insect/D00510_unified.obj
D00590_unified.obj,Insect,UnifiedPreprocessed/Data,True,1292,2580,0.000000,80876,1.000000,0.655586,0.174273,0.114251,UnifiedPreprocessed/Data/Insect/D00590_unified.obj
D00615_unified.obj,Insect,UnifiedPreprocessed/Data,True,2546,5088,0.000000,165521,0.785050,1.000000,0.580557,0.455766,UnifiedPreprocessed/Data/Insect/D00615_unified.obj
D00662_unified.obj,Insect,UnifiedPreprocessed/Data,True,3010,4999,0.000000,180343,1.000000,0.958520,0.564607,0.541187,UnifiedPreprocessed/Data/Insect/D00662_unified.obj
D00668_unified.obj,Insect,UnifiedPreprocessed/Data,True,2528,5000,0.000000,163461,1.000000,0.734263,0.606249,0.445146,UnifiedPreprocessed/Data/Insect/D00668_unified.obj
D00672_unified.obj,Insect,UnifiedPreprocessed/Data,True,3334,5490,0.000000,199339,1.000000,0.651159,0.354202,0.230642,UnifiedPreprocessed/Data/Insect/D00672_unified.obj
D00695_unified.obj,Insect,UnifiedPreprocessed/Data,True,3061,6000,0.000000,198376,1.000000,0.694403,0.258600,0.179573,UnifiedPreprocessed/Data/Insect/D00695_unified.obj
D00713_unified.obj,Insect,UnifiedPreprocessed/Data,True,1728,3335,0.000000,108521,0.795274,1.000000,0.479823,0.381591,UnifiedPreprocessed/Data/Insect/D00713_unified.obj
D00732_unified.obj,Insect,UnifiedPreprocessed/Data,True,2542,5000,0.000000,163912,0.889300,1.000000,0.570858,0.507664,UnifiedPreprocessed/Data/Insect/D00732_unified.obj
D00734_unified.obj,Insect,UnifiedPreprocessed/Data,True,1588,2976,0.000000,98067,1.000000,0.965640,0.383263,0.370094,UnifiedPreprocessed/Data/Insect/D00734_unified.obj
D00746_unified.obj,Insect,UnifiedPreprocessed/Data,True,2588,5000,0.000000,165365,1.000000,0.804495,0.425354,0.342195,UnifiedPreprocessed/Data/Insect/D00746_unified.obj
D00752_unified.obj,Insect,UnifiedPreprocessed/Data,True,2528,5000,0.000000,163482,1.000000,0.887077,0.397130,0.352285,UnifiedPreprocessed/Data/Insect/D00752_unified.obj
D00753_unified.obj,Insect,UnifiedPreprocessed/Data,True,2607,4999,0.000000,166411,1.000000,0.624513,0.729304,0.455460,UnifiedPreprocessed/Data/Insect/D00753_unified.obj
D00774_unified.obj,Insect,UnifiedPreprocessed/Data,True,1548,2980,0.000000,96374,1.000000,0.648044,0.350511,0.227147,UnifiedPreprocessed/Data/Insect/D00774_unified.obj
D00786_unified.obj,Insect,UnifiedPreprocessed/Data,True,2830,5358,0.000000,179585,1.000000,0.564664,0.399107,0.225361,UnifiedPreprocessed/Data/Insect/D00786_unified.obj
D00787_unified.obj,Insect,UnifiedPreprocessed/Data,True,1463,2182,0.000000,80161,1.000000,0.263047,0.016119,0.004240,UnifiedPreprocessed/Data/Insect/D00787_unified.obj
D00788_unified.obj,Insect,UnifiedPreprocessed/Data,True,3703,5000,0.000000,200859,1.000000,0.466867,0.795876,0.371568,UnifiedPreprocessed/Data/Insect/D00788_unified.obj
D00806_unified.obj,Insect,UnifiedPreprocessed/Data,True,1176,2312,0.000000,72453,0.991650,1.000000,0.493859,0.489735,UnifiedPreprocessed/Data/Insect/D00806_unified.obj
D00814_unified.obj,Insect,UnifiedPreprocessed/Data,True,1362,2628,0.000000,84209,1.000000,0.933116,0.189651,0.176966,UnifiedPreprocessed/Data/Insect/D00814_unified.obj
D00855_unified.obj,Insect,UnifiedPreprocessed/Data,True,1130,2216,0.000000,69315,1.000000,0.788667,0.296395,0.233757,UnifiedPreprocessed/Data/Insect/D00855_unified.obj
D00884_unified.obj,Insect,UnifiedPreprocessed/Data,True,3018,4999,0.000000,180624,1.000000,0.954107,0.559922,0.534225,UnifiedPreprocessed/Data/Insect/D00884_unified.obj
D00895_unified.obj,Insect,UnifiedPreprocessed/Data,True,4129,7741,0.000000,264339,0.573799,1.000000,0.430566,0.247058,UnifiedPreprocessed/Data/Insect/D00895_unified.obj
D00973_unified.obj,Insect,UnifiedPreprocessed/Data,True,2545,5000,0.000000,163881,1.000000,0.598358,0.414538,0.248042,UnifiedPreprocessed/Data/Insect/D00973_unified.obj
D00989_unified.obj,Insect,UnifiedPreprocessed/Data,True,1195,2352,0.000000,73710,1.000000,0.693359,0.236906,0.164261,UnifiedPreprocessed/Data/Insect/D00989_unified.obj
m0_unified.obj,Insect,UnifiedPreprocessed/Data,True,1036,1968,0.000000,62102,1.000000,0.582398,0.426647,0.248478,UnifiedPreprocessed/Data/Insect/m0_unified.obj
m10_unified.obj,Insect,UnifiedPreprocessed/Data,True,1362,2628,0.000000,84206,1.000000,0.933116,0.189651,0.176966,UnifiedPreprocessed/Data/Insect/m10_unified.obj
m11_unified.obj,Insect,UnifiedPreprocessed/Data,True,1454,2896,0.000000,91767,1.000000,0.526884,0.074080,0.039032,UnifiedPreprocessed/Data/Insect/m11_unified.obj
m12_unified.obj,Insect,UnifiedPreprocessed/Data,True,1024,1984,0.000000,61828,1.000000,0.582706,0.369124,0.215091,UnifiedPreprocessed/Data/Insect/m12_unified.obj
m13_unified.obj,Insect,UnifiedPreprocessed/Data,True,1991,3837,0.000000,126160,0.568650,1.000000,0.174537,0.099250,UnifiedPreprocessed/Data/Insect/m13_unified.obj
m14_unified.obj,Insect,UnifiedPreprocessed/Data,True,3437,6712,0.000000,223908,0.755745,1.000000,0.292744,0.221240,UnifiedPreprocessed/Data/Insect/m14_unified.obj
m15_unified.obj,Insect,UnifiedPreprocessed/Data,True,1454,2896,0.000000,91780,1.000000,0.526264,0.074107,0.039000,UnifiedPreprocessed/Data/Insect/m15_unified.obj
m16_unified.obj,Insect,UnifiedPreprocessed/Data,True,2666,5162,0.000000,170903,1.000000,0.723147,0.238575,0.172525,UnifiedPreprocessed/Data/Insect/m16_unified.obj
m17_unified.obj,Insect,UnifiedPreprocessed/Data,True,1548,2980,0.000000,96482,1.000000,0.648044,0.350510,0.227146,UnifiedPreprocessed/Data/Insect/m17_unified.obj
m18_unified.obj,Insect,UnifiedPreprocessed/Data,True,2588,5000,0.000000,165368,1.000000,0.805643,0.424354,0.341878,UnifiedPreprocessed/Data/Insect/m18_unified.obj
m19_unified.obj,Insect,UnifiedPreprocessed/Data,True,3339,5490,0.000000,199617,1.000000,0.651077,0.354300,0.230677,UnifiedPreprocessed/Data/Insect/m19_unified.obj
m1_unified.obj,Insect,UnifiedPreprocessed/Data,True,894,1640,0.000000,52369,1.000000,0.422911,0.344256,0.145590,UnifiedPreprocessed/Data/Insect/m1_unified.obj
m20_unified.obj,Insect,UnifiedPreprocessed/Data,True,1624,3042,0.000000,100419,1.000000,0.962966,0.373660,0.359822,UnifiedPreprocessed/Data/Insect/m20_unified.obj
m21_unified.obj,Insect,UnifiedPreprocessed/Data,True,1150,2192,0.000000,69755,1.000000,0.844764,0.561645,0.474457,UnifiedPreprocessed/Data/Insect/m21_unified.obj
m22_unified.obj,Insect,UnifiedPreprocessed/Data,True,1263,2480,0.000000,78667,0.699217,1.000000,0.566731,0.396268,UnifiedPreprocessed/Data/Insect/m22_unified.obj
m23_unified.obj,Insect,UnifiedPreprocessed/Data,True,1776,3504,0.000000,112828,1.000000,0.483492,0.390198,0.188658,UnifiedPreprocessed/Data/Insect/m23_unified.obj
m24_unified.obj,Insect,UnifiedPreprocessed/Data,True,589,1136,0.000000,35260,1.000000,0.875943,0.424905,0.372193,UnifiedPreprocessed/Data/Insect/m24_unified.obj
m25_unified.obj,Insect,UnifiedPreprocessed/Data,True,4988,9964,0.000000,330487,1.000000,0.835737,0.564928,0.472131,UnifiedPreprocessed/Data/Insect/m25_unified.obj
m26_unified.obj,Insect,UnifiedPreprocessed/Data,True,2617,5000,0.000000,166628,1.000000,0.902061,0.356103,0.321227,UnifiedPreprocessed/Data/Insect/m26_unified.obj
m2_unified.obj,Insect,UnifiedPreprocessed/Data,True,2638,5000,0.000000,166847,1.000000,0.566965,0.395552,0.224264,UnifiedPreprocessed/Data/Insect/m2_unified.obj
m3_unified.obj,Insect,UnifiedPreprocessed/Data,True,1854,3648,0.000000,118040,0.955833,1.000000,0.612722,0.585660,UnifiedPreprocessed/Data/Insect/m3_unified.obj
m4_unified.obj,Insect,UnifiedPreprocessed/Data,True,2726,4999,0.000000,170530,1.000000,0.537409,0.315212,0.169398,UnifiedPreprocessed/Data/Insect/m4_unified.obj
m6_unified.obj,Insect,UnifiedPreprocessed/Data,True,2698,4960,0.000000,168678,1.000000,0.748478,0.729579,0.546074,UnifiedPreprocessed/Data/Insect/m6_unified.obj
m7_unified.obj,Insect,UnifiedPreprocessed/Data,True,1029,2018,0.000000,62599,1.000000,0.552003,0.484469,0.267428,UnifiedPreprocessed/Data/Insect/m7_unified.obj
m8_unified.obj,Insect,UnifiedPreprocessed/Data,True,1490,2702,0.000000,90196,1.000000,0.944079,0.504533,0.476319,UnifiedPreprocessed/Data/Insect/m8_unified.obj
m9_unified.obj,Insect,UnifiedPreprocessed/Data,True,2013,3576,0.000000,122504,0.837735,0.434841,1.000000,0.364282,UnifiedPreprocessed/Data/Insect/m9_unified.obj
m1147_unified.obj,Jet,UnifiedPreprocessed/Data,True,4611,9138,0.000000,303998,1.000000,0.898642,0.259757,0.233429,UnifiedPreprocessed/Data/Jet/m1147_unified.obj
m1149_unified.obj,Jet,UnifiedPreprocessed/Data,True,3003,5874,0.000000,194337,1.000000,0.776376,0.222203,0.172513,UnifiedPreprocessed/Data/Jet/m1149_unified.obj
m1150_unified.obj,Jet,UnifiedPreprocessed/Data,True,2459,4906,0.000000,159752,1.000000,0.750495,0.165955,0.124548,UnifiedPreprocessed/Data/Jet/m1150_unified.obj
m1151_unified.obj,Jet,UnifiedPreprocessed/Data,True,3342,6616,0.000000,218132,0.988027,1.000000,0.216306,0.213716,UnifiedPreprocessed/Data/Jet/m1151_unified.obj
m1152_unified.obj,Jet,UnifiedPreprocessed/Data,True,2733,4852,0.000000,168149,1.000000,0.944837,0.338547,0.319872,UnifiedPreprocessed/Data/Jet/m1152_unified.obj
m1153_unified.obj,Jet,UnifiedPreprocessed/Data,True,2953,5879,0.000000,192497,1.000000,0.801489,0.339962,0.272476,UnifiedPreprocessed/Data/Jet/m1153_unified.obj
m1154_unified.obj,Jet,UnifiedPreprocessed/Data,True,2020,4000,0.000000,129558,1.000000,0.860501,0.243918,0.209892,UnifiedPreprocessed/Data/Jet/m1154_unified.obj
m1155_unified.obj,Jet,UnifiedPreprocessed/Data,True,3680,5724,0.000000,214791,1.000000,0.823148,0.207762,0.171019,UnifiedPreprocessed/Data/Jet/m1155_unified.obj
m1156_unified.obj,Jet,UnifiedPreprocessed/Data,True,5117,9804,0.000000,331090,0.861885,1.000000,0.163855,0.141224,UnifiedPreprocessed/Data/Jet/m1156_unified.obj
m1157_unified.obj,Jet,UnifiedPreprocessed/Data,True,4615,8352,0.000000,292095,1.000000,0.708626,0.152456,0.108034,UnifiedPreprocessed/Data/Jet/m1157_unified.obj
m1158_unified.obj,Jet,UnifiedPreprocessed/Data,True,1238,2352,0.000000,75192,0.884612,1.000000,0.343537,0.303897,UnifiedPreprocessed/Data/Jet/m1158_unified.obj
m1159_unified.obj,Jet,UnifiedPreprocessed/Data,True,2733,4852,0.000000,168149,1.000000,0.944837,0.338547,0.319872,UnifiedPreprocessed/Data/Jet/m1159_unified.obj
m1161_unified.obj,Jet,UnifiedPreprocessed/Data,True,4546,6731,0.000000,260464,1.000000,0.951050,0.307201,0.292164,UnifiedPreprocessed/Data/Jet/m1161_unified.obj
m1162_unified.obj,Jet,UnifiedPreprocessed/Data,True,2960,5706,0.000000,190388,1.000000,0.836888,0.205402,0.171898,UnifiedPreprocessed/Data/Jet/m1162_unified.obj
m1163_unified.obj,Jet,UnifiedPreprocessed/Data,True,1013,1510,0.000000,54537,1.000000,0.953209,0.287708,0.274246,UnifiedPreprocessed/Data/Jet/m1163_unified.obj
m1165_unified.obj,Jet,UnifiedPreprocessed/Data,True,1656,3072,0.000000,102196,1.000000,0.808745,0.230935,0.186768,UnifiedPreprocessed/Data/Jet/m1165_unified.obj
m1166_unified.obj,Jet,UnifiedPreprocessed/Data,True,1396,2715,0.000000,86731,1.000000,0.879365,0.198910,0.174914,UnifiedPreprocessed/Data/Jet/m1166_unified.obj
m1167_unified.obj,Jet,UnifiedPreprocessed/Data,True,2838,3347,0.000000,145611,1.000000,0.708215,0.265188,0.187810,UnifiedPreprocessed/Data/Jet/m1167_unified.obj
m1168_unified.obj,Jet,UnifiedPreprocessed/Data,True,2005,3857,0.000000,126341,1.000000,0.657171,0.230042,0.151177,UnifiedPreprocessed/Data/Jet/m1168_unified.obj
m1169_unified.obj,Jet,UnifiedPreprocessed/Data,True,4491,8462,0.000000,288595,1.000000,0.674584,0.349946,0.236068,UnifiedPreprocessed/Data/Jet/m1169_unified.obj
m1171_unified.obj,Jet,UnifiedPreprocessed/Data,True,3110,5622,0.000000,192735,1.000000,0.749987,0.257936,0.193449,UnifiedPreprocessed/Data/Jet/m1171_unified.obj
m1172_unified.obj,Jet,UnifiedPreprocessed/Data,True,1965,4928,0.000000,141196,1.000000,0.785041,0.191301,0.150179,UnifiedPreprocessed/Data/Jet/m1172_unified.obj
m1173_unified.obj,Jet,UnifiedPreprocessed/Data,True,2572,4856,0.000000,162760,1.000000,0.805814,0.246510,0.198641,UnifiedPreprocessed/Data/Jet/m1173_unified.obj
m1174_unified.obj,Jet,UnifiedPreprocessed/Data,True,1114,2208,0.000000,68664,1.000000,0.510787,0.198967,0.101630,UnifiedPreprocessed/Data/Jet/m1174_unified.obj
m1175_unified.obj,Jet,UnifiedPreprocessed/Data,True,2344,4592,0.000000,150540,1.000000,0.673915,0.313519,0.211285,UnifiedPreprocessed/Data/Jet/m1175_unified.obj
m1176_unified.obj,Jet,UnifiedPreprocessed/Data,True,749,912,0.000000,37229,1.000000,0.817727,0.196780,0.160912,UnifiedPreprocessed/Data/Jet/m1176_unified.obj
m1177_unified.obj,Jet,UnifiedPreprocessed/Data,True,2021,4032,0.000000,130204,1.000000,0.876791,0.297694,0.261015,UnifiedPreprocessed/Data/Jet/m1177_unified.obj
m1178_unified.obj,Jet,UnifiedPreprocessed/Data,True,1010,1938,0.000000,60514,1.000000,0.466692,0.201410,0.093996,UnifiedPreprocessed/Data/Jet/m1178_unified.obj
m1179_unified.obj,Jet,UnifiedPreprocessed/Data,True,4310,7620,0.000000,267974,1.000000,0.615018,0.213484,0.131297,UnifiedPreprocessed/Data/Jet/m1179_unified.obj
m1180_unified.obj,Jet,UnifiedPreprocessed/Data,True,2116,4220,0.000000,136439,1.000000,0.664996,0.220178,0.146417,UnifiedPreprocessed/Data/Jet/m1180_unified.obj
m1181_unified.obj,Jet,UnifiedPreprocessed/Data,True,1633,3260,0.000000,103753,1.000000,0.762090,0.244315,0.186190,UnifiedPreprocessed/Data/Jet/m1181_unified.obj
m1182_unified.obj,Jet,UnifiedPreprocessed/Data,True,710,1416,0.000000,43196,1.000000,0.625185,0.198082,0.123838,UnifiedPreprocessed/Data/Jet/m1182_unified.obj
m1183_unified.obj,Jet,UnifiedPreprocessed/Data,True,1812,3120,0.000000,108501,1.000000,0.842933,0.202679,0.170845,UnifiedPreprocessed/Data/Jet/m1183_unified.obj
m1184_unified.obj,Jet,UnifiedPreprocessed/Data,True,713,1378,0.000000,42771,1.000000,0.510684,0.282639,0.144339,UnifiedPreprocessed/Data/Jet/m1184_unified.obj
m1185_unified.obj,Jet,UnifiedPreprocessed/Data,True,614,1187,0.000000,36754,1.000000,0.468681,0.233652,0.109508,UnifiedPreprocessed/Data/Jet/m1185_unified.obj
m1187_unified.obj,Jet,UnifiedPreprocessed/Data,True,1190,2372,0.000000,73766,1.000000,0.669753,0.266298,0.178354,UnifiedPreprocessed/Data/Jet/m1187_unified.obj
m1188_unified.obj,Jet,UnifiedPreprocessed/Data,True,1086,2152,0.000000,66480,1.000000,0.796588,0.253297,0.201773,UnifiedPreprocessed/Data/Jet/m1188_unified.obj
m1190_unified.obj,Jet,UnifiedPreprocessed/Data,True,562,1098,0.000000,33733,1.000000,0.679481,0.279390,0.189840,UnifiedPreprocessed/Data/Jet/m1190_unified.obj
m1191_unified.obj,Jet,UnifiedPreprocessed/Data,True,5027,9776,0.000000,328509,0.910828,1.000000,0.158953,0.144779,UnifiedPreprocessed/Data/Jet/m1191_unified.obj
m1193_unified.obj,Jet,UnifiedPreprocessed/Data,True,4059,8106,0.000000,267407,1.000000,0.522620,0.203553,0.106381,UnifiedPreprocessed/Data/Jet/m1193_unified.obj
m1194_unified.obj,Jet,UnifiedPreprocessed/Data,True,2697,4720,0.000000,165734,1.000000,0.763423,0.235425,0.179729,UnifiedPreprocessed/Data/Jet/m1194_unified.obj
m1195_unified.obj,Jet,UnifiedPreprocessed/Data,True,1136,1840,0.000000,63892,1.000000,0.748053,0.217339,0.162581,UnifiedPreprocessed/Data/Jet/m1195_unified.obj
m1196_unified.obj,Jet,UnifiedPreprocessed/Data,True,1837,3216,0.000000,111047,1.000000,0.685666,0.211931,0.145314,UnifiedPreprocessed/Data/Jet/m1196_unified.obj
m1197_unified.obj,Jet,UnifiedPreprocessed/Data,True,939,1814,0.000000,56396,1.000000,0.695890,0.237586,0.165334,UnifiedPreprocessed/Data/Jet/m1197_unified.obj
m1198_unified.obj,Jet,UnifiedPreprocessed/Data,True,873,1693,0.000000,52567,1.000000,0.673559,0.225021,0.151565,UnifiedPreprocessed/Data/Jet/m1198_unified.obj
m1199_unified.obj,Jet,UnifiedPreprocessed/Data,True,2339,4481,0.000000,148634,1.000000,0.560747,0.212400,0.119103,UnifiedPreprocessed/Data/Jet/m1199_unified.obj
m1200_unified.obj,Jet,UnifiedPreprocessed/Data,True,757,1431,0.000000,44858,1.000000,0.478814,0.273678,0.131041,UnifiedPreprocessed/Data/Jet/m1200_unified.obj
m1201_unified.obj,Jet,UnifiedPreprocessed/Data,True,2934,4905,0.000000,175907,1.000000,0.686765,0.332465,0.228325,UnifiedPreprocessed/Data/Jet/m1201_unified.obj
m1202_unified.obj,Jet,UnifiedPreprocessed/Data,True,2682,5328,0.000000,174228,1.000000,0.564903,0.199718,0.112821,UnifiedPreprocessed/Data/Jet/m1202_unified.obj
m1204_unified.obj,Jet,UnifiedPreprocessed/Data,True,1064,2050,0.000000,64447,1.000000,0.673147,0.320156,0.215512,UnifiedPreprocessed/Data/Jet/m1204_unified.obj
m1205_unified.obj,Jet,UnifiedPreprocessed/Data,True,1302,2224,0.000000,75815,1.000000,0.789492,0.178882,0.141226,UnifiedPreprocessed/Data/Jet/m1205_unified.obj
m1207_unified.obj,Jet,UnifiedPreprocessed/Data,True,1444,2646,0.000000,87823,1.000000,0.377161,0.135234,0.051005,UnifiedPreprocessed/Data/Jet/m1207_unified.obj
m1208_unified.obj,Jet,UnifiedPreprocessed/Data,True,1080,1911,0.000000,63000,0.737585,1.000000,0.193858,0.142987,UnifiedPreprocessed/Data/Jet/m1208_unified.obj
m1209_unified.obj,Jet,UnifiedPreprocessed/Data,True,962,1920,0.000000,58715,0.959910,1.000000,0.256968,0.246666,UnifiedPreprocessed/Data/Jet/m1209_unified.obj
m1210_unified.obj,Jet,UnifiedPreprocessed/Data,True,2301,4580,0.000000,148728,1.000000,0.688088,0.211167,0.145301,UnifiedPreprocessed/Data/Jet/m1210_unified.obj
m1211_unified.obj,Jet,UnifiedPreprocessed/Data,True,1795,3388,0.000000,111883,1.000000,0.968166,0.275988,0.267202,UnifiedPreprocessed/Data/Jet/m1211_unified.obj
m1212_unified.obj,Jet,UnifiedPreprocessed/Data,True,1173,2088,0.000000,68988,1.000000,0.630576,0.305997,0.192954,UnifiedPreprocessed/Data/Jet/m1212_unified.obj
m1213_unified.obj,Jet,UnifiedPreprocessed/Data,True,1006,2008,0.000000,61471,1.000000,0.455403,0.158629,0.072240,UnifiedPreprocessed/Data/Jet/m1213_unified.obj
m1214_unified.obj,Jet,UnifiedPreprocessed/Data,True,3518,7008,0.000000,230627,1.000000,0.628652,0.197422,0.124110,UnifiedPreprocessed/Data/Jet/m1214_unified.obj
m1215_unified.obj,Jet,UnifiedPreprocessed/Data,True,622,1232,0.000000,37729,1.000000,0.704663,0.216459,0.152531,UnifiedPreprocessed/Data/Jet/m1215_unified.obj
m1216_unified.obj,Jet,UnifiedPreprocessed/Data,True,3509,7010,0.000000,230201,1.000000,0.678782,0.208727,0.141680,UnifiedPreprocessed/Data/Jet/m1216_unified.obj
m1217_unified.obj,Jet,UnifiedPreprocessed/Data,True,1209,2372,0.000000,74594,1.000000,0.613453,0.266471,0.163467,UnifiedPreprocessed/Data/Jet/m1217_unified.obj
m1218_unified.obj,Jet,UnifiedPreprocessed/Data,True,846,1547,0.000000,49483,1.000000,0.702663,0.209957,0.147529,UnifiedPreprocessed/Data/Jet/m1218_unified.obj
m1219_unified.obj,Jet,UnifiedPreprocessed/Data,True,730,1456,0.000000,44409,1.000000,0.739231,0.161107,0.119095,UnifiedPreprocessed/Data/Jet/m1219_unified.obj
m1220_unified.obj,Jet,UnifiedPreprocessed/Data,True,1729,3442,0.000000,110253,1.000000,0.681512,0.211151,0.143902,UnifiedPreprocessed/Data/Jet/m1220_unified.obj
m1221_unified.obj,Jet,UnifiedPreprocessed/Data,True,1368,2627,0.000000,84636,1.000000,0.861924,0.219466,0.189163,UnifiedPreprocessed/Data/Jet/m1221_unified.obj
m1222_unified.obj,Jet,UnifiedPreprocessed/Data,True,1217,2325,0.000000,74419,1.000000,0.915985,0.378468,0.346671,UnifiedPreprocessed/Data/Jet/m1222_unified.obj
m1223_unified.obj,Jet,UnifiedPreprocessed/Data,True,4462,8920,0.000000,294732,1.000000,0.695443,0.201697,0.140269,UnifiedPreprocessed/Data/Jet/m1223_unified.obj
m1224_unified.obj,Jet,UnifiedPreprocessed/Data,True,2057,3776,0.000000,128025,1.000000,0.433233,0.144058,0.062411,UnifiedPreprocessed/Data/Jet/m1224_unified.obj
m1225_unified.obj,Jet,UnifiedPreprocessed/Data,True,636,1120,0.000000,36502,1.000000,0.735916,0.152442,0.112185,UnifiedPreprocessed/Data/Jet/m1225_unified.obj
m1226_unified.obj,Jet,UnifiedPreprocessed/Data,True,638,1272,0.000000,38836,1.000000,0.499640,0.235916,0.117873,UnifiedPreprocessed/Data/Jet/m1226_unified.obj
m1227_unified.obj,Jet,UnifiedPreprocessed/Data,True,851,1296,0.000000,46091,1.000000,0.778299,0.118277,0.092055,UnifiedPreprocessed/Data/Jet/m1227_unified.obj
m1228_unified.obj,Jet,UnifiedPreprocessed/Data,True,1023,1472,0.000000,54494,1.000000,0.716478,0.147929,0.105988,UnifiedPreprocessed/Data/Jet/m1228_unified.obj
m1229_unified.obj,Jet,UnifiedPreprocessed/Data,True,2637,4997,0.000000,167794,1.000000,0.501376,0.206371,0.103469,UnifiedPreprocessed/Data/Jet/m1229_unified.obj
m1230_unified.obj,Jet,UnifiedPreprocessed/Data,True,2360,4325,0.000000,146273,1.000000,0.621392,0.302247,0.187814,UnifiedPreprocessed/Data/Jet/m1230_unified.obj
m1231_unified.obj,Jet,UnifiedPreprocessed/Data,True,288,504,0.000000,16295,1.000000,0.641973,0.164688,0.105725,UnifiedPreprocessed/Data/Jet/m1231_unified.obj
m1232_unified.obj,Jet,UnifiedPreprocessed/Data,True,799,1542,0.000000,47955,1.000000,0.973040,0.234689,0.228362,UnifiedPreprocessed/Data/Jet/m1232_unified.obj
m1233_unified.obj,Jet,UnifiedPreprocessed/Data,True,940,1816,0.000000,56458,1.000000,0.511358,0.223174,0.114122,UnifiedPreprocessed/Data/Jet/m1233_unified.obj
m1234_unified.obj,Jet,UnifiedPreprocessed/Data,True,932,1796,0.000000,55956,1.000000,0.866267,0.190527,0.165047,UnifiedPreprocessed/Data/Jet/m1234_unified.obj
m1235_unified.obj,Jet,UnifiedPreprocessed/Data,True,751,1464,0.000000,45168,0.972157,1.000000,0.235210,0.228661,UnifiedPreprocessed/Data/Jet/m1235_unified.obj
m1236_unified.obj,Jet,UnifiedPreprocessed/Data,True,1573,3061,0.000000,98795,1.000000,0.671647,0.206439,0.138654,UnifiedPreprocessed/Data/Jet/m1236_unified.obj
m1237_unified.obj,Jet,UnifiedPreprocessed/Data,True,858,1640,0.000000,51322,0.962474,1.000000,0.270331,0.260187,UnifiedPreprocessed/Data/Jet/m1237_unified.obj
m1238_unified.obj,Jet,UnifiedPreprocessed/Data,True,780,1540,0.000000,47358,1.000000,0.508909,0.235520,0.119858,UnifiedPreprocessed/Data/Jet/m1238_unified.obj
m1239_unified.obj,Jet,UnifiedPreprocessed/Data,True,1526,2704,0.000000,91544,1.000000,0.782231,0.206279,0.161358,UnifiedPreprocessed/Data/Jet/m1239_unified.obj
m1240_unified.obj,Jet,UnifiedPreprocessed/Data,True,713,1393,0.000000,42947,1.000000,0.880916,0.282662,0.249001,UnifiedPreprocessed/Data/Jet/m1240_unified.obj
m1241_unified.obj,Jet,UnifiedPreprocessed/Data,True,1672,2880,0.000000,99773,1.000000,0.713716,0.236395,0.168719,UnifiedPreprocessed/Data/Jet/m1241_unified.obj
m1242_unified.obj,Jet,UnifiedPreprocessed/Data,True,1362,2432,0.000000,81468,1.000000,0.599005,0.216611,0.129751,UnifiedPreprocessed/Data/Jet/m1242_unified.obj
m1243_unified.obj,Jet,UnifiedPreprocessed/Data,True,1140,2246,0.000000,69950,1.000000,0.686794,0.243567,0.167280,UnifiedPreprocessed/Data/Jet/m1243_unified.obj
m1245_unified.obj,Jet,UnifiedPreprocessed/Data,True,854,1704,0.000000,52086,0.787461,1.000000,0.270681,0.213151,UnifiedPreprocessed/Data/Jet/m1245_unified.obj
m1246_unified.obj,Jet,UnifiedPreprocessed/Data,True,1464,2870,0.000000,91583,1.000000,0.827657,0.313017,0.259071,UnifiedPreprocessed/Data/Jet/m1246_unified.obj
m1247_unified.obj,Jet,UnifiedPreprocessed/Data,True,3094,6184,0.000000,202386,1.000000,0.677088,0.282138,0.191032,UnifiedPreprocessed/Data/Jet/m1247_unified.obj
m1248_unified.obj,Jet,UnifiedPreprocessed/Data,True,1126,2100,0.000000,67422,1.000000,0.631153,0.364160,0.229841,UnifiedPreprocessed/Data/Jet/m1248_unified.obj
m1249_unified.obj,Jet,UnifiedPreprocessed/Data,True,1234,2464,0.000000,77081,1.000000,0.637894,0.376386,0.240094,UnifiedPreprocessed/Data/Jet/m1249_unified.obj
m1250_unified.obj,Jet,UnifiedPreprocessed/Data,True,2539,4970,0.000000,163595,0.911074,1.000000,0.191762,0.174709,UnifiedPreprocessed/Data/Jet/m1250_unified.obj
m1251_unified.obj,Jet,UnifiedPreprocessed/Data,True,4491,8462,0.000000,288595,1.000000,0.674584,0.349946,0.236068,UnifiedPreprocessed/Data/Jet/m1251_unified.obj
m1252_unified.obj,Jet,UnifiedPreprocessed/Data,True,3072,4854,0.000000,179089,1.000000,0.610022,0.227947,0.139053,UnifiedPreprocessed/Data/Jet/m1252_unified.obj
m1253_unified.obj,Jet,UnifiedPreprocessed/Data,True,1168,1904,0.000000,66205,1.000000,0.726741,0.205424,0.149290,UnifiedPreprocessed/Data/Jet/m1253_unified.obj
m1255_unified.obj,Jet,UnifiedPreprocessed/Data,True,2445,4522,0.000000,152496,1.000000,0.508341,0.231638,0.117751,UnifiedPreprocessed/Data/Jet/m1255_unified.obj
